labels,prob_0,prob_1
1.0,0.016114678165364937,0.9838853218346351
1.0,0.01533363984798719,0.9846663601520128
1.0,0.3798718225016873,0.6201281774983127
1.0,0.09241804936088138,0.9075819506391186
1.0,0.0373903522343918,0.9626096477656082
1.0,0.028352939486087303,0.9716470605139127
1.0,0.025402603673119528,0.9745973963268805
1.0,0.025371888365720352,0.9746281116342796
1.0,0.02385135301555452,0.9761486469844455
1.0,0.028414771181927367,0.9715852288180726
1.0,0.029689383032107663,0.9703106169678923
1.0,0.031213179754869813,0.9687868202451302
1.0,0.02945970302699019,0.9705402969730098
1.0,0.01662683079452565,0.9833731692054744
1.0,0.01637434371976021,0.9836256562802398
1.0,0.027559623443042636,0.9724403765569574
1.0,0.033724339935821135,0.9662756600641789
1.0,0.025828786599642717,0.9741712134003573
1.0,0.024946955878848653,0.9750530441211513
1.0,0.040038774467776594,0.9599612255322234
1.0,0.22214246840868357,0.7778575315913164
1.0,0.16867584565777338,0.8313241543422266
1.0,0.04858873845126088,0.9514112615487391
1.0,0.03694711337684231,0.9630528866231577
1.0,0.04918497010219036,0.9508150298978096
1.0,0.028353806641396084,0.9716461933586039
1.0,0.024143673756668704,0.9758563262433313
1.0,0.017956646905587403,0.9820433530944126
1.0,0.021804924658179403,0.9781950753418206
1.0,0.7607565578122639,0.23924344218773605
1.0,0.6454549770187845,0.35454502298121554
1.0,0.3430841070104099,0.6569158929895901
1.0,0.24766001447720154,0.7523399855227985
1.0,0.18886254490808052,0.8111374550919195
1.0,0.17562111746140963,0.8243788825385904
1.0,0.13786048365478953,0.8621395163452105
1.0,0.11639917714061176,0.8836008228593882
1.0,0.14995479947653556,0.8500452005234644
1.0,0.03751486845063845,0.9624851315493616
1.0,0.04101441903297942,0.9589855809670206
1.0,0.05355436982259487,0.9464456301774051
1.0,0.09702539351831319,0.9029746064816868
1.0,0.02528616047682475,0.9747138395231753
1.0,0.022882012241364658,0.9771179877586353
1.0,0.01685767735145638,0.9831423226485436
1.0,0.01310741344525701,0.986892586554743
1.0,0.023241031374104937,0.9767589686258951
1.0,0.07992526342248696,0.920074736577513
1.0,0.18480508826185882,0.8151949117381412
1.0,0.13792642021234724,0.8620735797876528
1.0,0.08551563066957002,0.91448436933043
1.0,0.04860273224733558,0.9513972677526644
1.0,0.07222558978208848,0.9277744102179115
1.0,0.094599457894883,0.905400542105117
1.0,0.04208037001332654,0.9579196299866735
1.0,0.038100175180272866,0.9618998248197271
1.0,0.5292597301588703,0.4707402698411297
1.0,0.17622833636461288,0.8237716636353871
1.0,0.05837015547088087,0.9416298445291191
1.0,0.06436262187820796,0.935637378121792
1.0,0.08501400295051875,0.9149859970494812
1.0,0.09495549421301652,0.9050445057869835
1.0,0.16298434447901378,0.8370156555209862
1.0,0.36614905983920687,0.6338509401607931
1.0,0.30481947027671497,0.695180529723285
1.0,0.10481930215381752,0.8951806978461825
1.0,0.07739737121259915,0.9226026287874008
1.0,0.05115539053021845,0.9488446094697816
1.0,0.03211954277828588,0.9678804572217141
1.0,0.024931301664386507,0.9750686983356135
